"Mod name","Registry name","Display name","Recipe name","Tags"
"Biomes O' Plenty","biomesoplenty:jacaranda_fence","Jacaranda Fence","biomesoplenty:jacaranda_fence","minecraft:wooden_fences, minecraft:fences, forge:fences/wooden, forge:fences"
"Biomes O' Plenty","biomesoplenty:jacaranda_fence_gate","Jacaranda Fence Gate","biomesoplenty:jacaranda_fence_gate","forge:fence_gates, forge:fence_gates/wooden, bookshelf:fence_gates"
"Biomes O' Plenty","biomesoplenty:jacaranda_planks","Jacaranda Planks","biomesoplenty:jacaranda_planks","tconstruct:planklike, minecraft:planks"
"Biomes O' Plenty","biomesoplenty:jacaranda_pressure_plate","Jacaranda Pressure Plate","biomesoplenty:jacaranda_pressure_plate","minecraft:wooden_pressure_plates"
"Biomes O' Plenty","biomesoplenty:jacaranda_sign","Jacaranda Sign","biomesoplenty:jacaranda_sign","minecraft:signs"
"Biomes O' Plenty","biomesoplenty:jacaranda_slab","Jacaranda Slab","biomesoplenty:jacaranda_slab","minecraft:wooden_slabs, minecraft:slabs"
"Biomes O' Plenty","biomesoplenty:jacaranda_stairs","Jacaranda Stairs","biomesoplenty:jacaranda_stairs","minecraft:stairs, minecraft:wooden_stairs"
"Biomes O' Plenty","biomesoplenty:jacaranda_trapdoor","Jacaranda Trapdoor","biomesoplenty:jacaranda_trapdoor","minecraft:wooden_trapdoors, minecraft:trapdoors"
"Biomes O' Plenty","biomesoplenty:jacaranda_wood","Jacaranda Wood","biomesoplenty:jacaranda_wood","minecraft:logs, minecraft:completes_find_tree_tutorial, minecraft:logs_that_burn, biomesoplenty:jacaranda_logs"
"Biomes O' Plenty","biomesoplenty:magic_boat","Magic Boat","biomesoplenty:magic_boat","minecraft:boats"
"Biomes O' Plenty","biomesoplenty:magic_button","Magic Button","biomesoplenty:magic_button","minecraft:wooden_buttons, minecraft:buttons"
"Biomes O' Plenty","biomesoplenty:magic_chest_boat","Magic Boat with Chest","biomesoplenty:magic_chest_boat","minecraft:boats, minecraft:chest_boats"
"Biomes O' Plenty","biomesoplenty:magic_door","Magic Door","biomesoplenty:magic_door","minecraft:doors, minecraft:wooden_doors"
"Biomes O' Plenty","biomesoplenty:magic_fence","Magic Fence","biomesoplenty:magic_fence","minecraft:wooden_fences, minecraft:fences, forge:fences/wooden, forge:fences"
"Biomes O' Plenty","biomesoplenty:magic_fence_gate","Magic Fence Gate","biomesoplenty:magic_fence_gate","forge:fence_gates, forge:fence_gates/wooden, bookshelf:fence_gates"
"Biomes O' Plenty","biomesoplenty:magic_planks","Magic Planks","biomesoplenty:magic_planks","tconstruct:planklike, minecraft:planks"
"Biomes O' Plenty","biomesoplenty:magic_pressure_plate","Magic Pressure Plate","biomesoplenty:magic_pressure_plate","minecraft:wooden_pressure_plates"
"Biomes O' Plenty","biomesoplenty:magic_sign","Magic Sign","biomesoplenty:magic_sign","minecraft:signs"
"Biomes O' Plenty","biomesoplenty:magic_slab","Magic Slab","biomesoplenty:magic_slab","minecraft:wooden_slabs, minecraft:slabs"
"Biomes O' Plenty","biomesoplenty:magic_stairs","Magic Stairs","biomesoplenty:magic_stairs","minecraft:stairs, minecraft:wooden_stairs"
"Biomes O' Plenty","biomesoplenty:magic_trapdoor","Magic Trapdoor","biomesoplenty:magic_trapdoor","minecraft:wooden_trapdoors, minecraft:trapdoors"
"Biomes O' Plenty","biomesoplenty:magic_wood","Magic Wood","biomesoplenty:magic_wood","minecraft:logs, biomesoplenty:magic_logs, minecraft:logs_that_burn, minecraft:completes_find_tree_tutorial"
"Biomes O' Plenty","biomesoplenty:mahogany_boat","Mahogany Boat","biomesoplenty:mahogany_boat","minecraft:boats"
"Biomes O' Plenty","biomesoplenty:mahogany_button","Mahogany Button","biomesoplenty:mahogany_button","minecraft:wooden_buttons, minecraft:buttons"
"Biomes O' Plenty","biomesoplenty:mahogany_chest_boat","Mahogany Boat with Chest","biomesoplenty:mahogany_chest_boat","minecraft:boats, minecraft:chest_boats"
"Biomes O' Plenty","biomesoplenty:mahogany_door","Mahogany Door","biomesoplenty:mahogany_door","minecraft:doors, minecraft:wooden_doors"
"Biomes O' Plenty","biomesoplenty:mahogany_fence","Mahogany Fence","biomesoplenty:mahogany_fence","minecraft:wooden_fences, minecraft:fences, forge:fences/wooden, forge:fences"
"Biomes O' Plenty","biomesoplenty:mahogany_fence_gate","Mahogany Fence Gate","biomesoplenty:mahogany_fence_gate","forge:fence_gates, forge:fence_gates/wooden, bookshelf:fence_gates"
"Biomes O' Plenty","biomesoplenty:mahogany_planks","Mahogany Planks","biomesoplenty:mahogany_planks","tconstruct:planklike, minecraft:planks"
"Biomes O' Plenty","biomesoplenty:mahogany_pressure_plate","Mahogany Pressure Plate","biomesoplenty:mahogany_pressure_plate","minecraft:wooden_pressure_plates"
"Biomes O' Plenty","biomesoplenty:mahogany_sign","Mahogany Sign","biomesoplenty:mahogany_sign","minecraft:signs"
"Biomes O' Plenty","biomesoplenty:mahogany_slab","Mahogany Slab","biomesoplenty:mahogany_slab","minecraft:wooden_slabs, minecraft:slabs"
"Biomes O' Plenty","biomesoplenty:mahogany_stairs","Mahogany Stairs","biomesoplenty:mahogany_stairs","minecraft:stairs, minecraft:wooden_stairs"
"Biomes O' Plenty","biomesoplenty:mahogany_trapdoor","Mahogany Trapdoor","biomesoplenty:mahogany_trapdoor","minecraft:wooden_trapdoors, minecraft:trapdoors"
"Biomes O' Plenty","biomesoplenty:mahogany_wood","Mahogany Wood","biomesoplenty:mahogany_wood","biomesoplenty:mahogany_logs, minecraft:logs, minecraft:logs_that_burn, minecraft:completes_find_tree_tutorial"
"Biomes O' Plenty","biomesoplenty:orange_sandstone","Orange Sandstone","biomesoplenty:orange_sandstone","forge:sandstone, tconstruct:stoneshields"
"Biomes O' Plenty","biomesoplenty:orange_sandstone_slab","Orange Sandstone Slab","biomesoplenty:orange_sandstone_orange_from_orange_sandstone_stonecutting","minecraft:slabs"
"Biomes O' Plenty","biomesoplenty:orange_sandstone_slab","Orange Sandstone Slab","biomesoplenty:orange_sandstone_slab","minecraft:slabs"
"Biomes O' Plenty","biomesoplenty:orange_sandstone_stairs","Orange Sandstone Stairs","biomesoplenty:orange_sandstone_stairs","minecraft:stairs"
"Biomes O' Plenty","biomesoplenty:orange_sandstone_stairs","Orange Sandstone Stairs","biomesoplenty:orange_sandstone_stairs_from_orange_sandstone_stonecutting","minecraft:stairs"
"Biomes O' Plenty","biomesoplenty:orange_sandstone_wall","Orange Sandstone Wall","biomesoplenty:orange_sandstone_wall","minecraft:walls"
"Biomes O' Plenty","biomesoplenty:orange_sandstone_wall","Orange Sandstone Wall","biomesoplenty:orange_sandstone_wall_from_orange_sandstone_stonecutting","minecraft:walls"
"Biomes O' Plenty","biomesoplenty:palm_boat","Palm Boat","biomesoplenty:palm_boat","minecraft:boats"
"Biomes O' Plenty","biomesoplenty:palm_button","Palm Button","biomesoplenty:palm_button","minecraft:wooden_buttons, minecraft:buttons"
"Biomes O' Plenty","biomesoplenty:palm_chest_boat","Palm Boat with Chest","biomesoplenty:palm_chest_boat","minecraft:boats, minecraft:chest_boats"
"Biomes O' Plenty","biomesoplenty:palm_door","Palm Door","biomesoplenty:palm_door","minecraft:doors, minecraft:wooden_doors"
"Biomes O' Plenty","biomesoplenty:palm_fence","Palm Fence","biomesoplenty:palm_fence","minecraft:wooden_fences, minecraft:fences, forge:fences/wooden, forge:fences"
"Biomes O' Plenty","biomesoplenty:palm_fence_gate","Palm Fence Gate","biomesoplenty:palm_fence_gate","forge:fence_gates, forge:fence_gates/wooden, bookshelf:fence_gates"
"Biomes O' Plenty","biomesoplenty:palm_planks","Palm Planks","biomesoplenty:palm_planks","tconstruct:planklike, minecraft:planks"
"Biomes O' Plenty","biomesoplenty:palm_pressure_plate","Palm Pressure Plate","biomesoplenty:palm_pressure_plate","minecraft:wooden_pressure_plates"
"Biomes O' Plenty","biomesoplenty:palm_sign","Palm Sign","biomesoplenty:palm_sign","minecraft:signs"
"Biomes O' Plenty","biomesoplenty:palm_slab","Palm Slab","biomesoplenty:palm_slab","minecraft:wooden_slabs, minecraft:slabs"
"Biomes O' Plenty","biomesoplenty:palm_stairs","Palm Stairs","biomesoplenty:palm_stairs","minecraft:stairs, minecraft:wooden_stairs"
"Biomes O' Plenty","biomesoplenty:palm_trapdoor","Palm Trapdoor","biomesoplenty:palm_trapdoor","minecraft:wooden_trapdoors, minecraft:trapdoors"
"Biomes O' Plenty","biomesoplenty:palm_wood","Palm Wood","biomesoplenty:palm_wood","biomesoplenty:palm_logs, minecraft:logs, minecraft:logs_that_burn, minecraft:completes_find_tree_tutorial"
"Biomes O' Plenty","biomesoplenty:redwood_boat","Redwood Boat","biomesoplenty:redwood_boat","minecraft:boats"
"Biomes O' Plenty","biomesoplenty:redwood_button","Redwood Button","biomesoplenty:redwood_button","minecraft:wooden_buttons, minecraft:buttons"
"Biomes O' Plenty","biomesoplenty:redwood_chest_boat","Redwood Boat with Chest","biomesoplenty:redwood_chest_boat","minecraft:boats, minecraft:chest_boats"
"Biomes O' Plenty","biomesoplenty:redwood_door","Redwood Door","biomesoplenty:redwood_door","minecraft:doors, minecraft:wooden_doors"
"Biomes O' Plenty","biomesoplenty:redwood_fence","Redwood Fence","biomesoplenty:redwood_fence","minecraft:wooden_fences, minecraft:fences, forge:fences/wooden, forge:fences"
"Biomes O' Plenty","biomesoplenty:redwood_fence_gate","Redwood Fence Gate","biomesoplenty:redwood_fence_gate","forge:fence_gates, forge:fence_gates/wooden, bookshelf:fence_gates"
"Biomes O' Plenty","biomesoplenty:redwood_planks","Redwood Planks","biomesoplenty:redwood_planks","tconstruct:planklike, minecraft:planks"
"Biomes O' Plenty","biomesoplenty:redwood_pressure_plate","Redwood Pressure Plate","biomesoplenty:redwood_pressure_plate","minecraft:wooden_pressure_plates"
"Biomes O' Plenty","biomesoplenty:redwood_sign","Redwood Sign","biomesoplenty:redwood_sign","minecraft:signs"
"Biomes O' Plenty","biomesoplenty:redwood_slab","Redwood Slab","biomesoplenty:redwood_slab","minecraft:wooden_slabs, minecraft:slabs"
"Biomes O' Plenty","biomesoplenty:redwood_stairs","Redwood Stairs","biomesoplenty:redwood_stairs","minecraft:stairs, minecraft:wooden_stairs"
"Biomes O' Plenty","biomesoplenty:redwood_trapdoor","Redwood Trapdoor","biomesoplenty:redwood_trapdoor","minecraft:wooden_trapdoors, minecraft:trapdoors"
"Biomes O' Plenty","biomesoplenty:redwood_wood","Redwood Wood","biomesoplenty:redwood_wood","biomesoplenty:redwood_logs, minecraft:logs, minecraft:logs_that_burn, minecraft:completes_find_tree_tutorial"
"Biomes O' Plenty","biomesoplenty:rose_quartz_block","Block of Rose Quartz","biomesoplenty:rose_quartz_block",""
"Biomes O' Plenty","biomesoplenty:smooth_black_sandstone","Smooth Black Sandstone","biomesoplenty:smooth_black_sandstone","forge:sandstone, tconstruct:stoneshields"
"Biomes O' Plenty","biomesoplenty:smooth_black_sandstone_slab","Smooth Black Sandstone Slab","biomesoplenty:smooth_black_sandstone_slab","minecraft:slabs"
"Biomes O' Plenty","biomesoplenty:smooth_black_sandstone_slab","Smooth Black Sandstone Slab","biomesoplenty:smooth_black_sandstone_slab_from_smooth_black_sandstone_stonecutting","minecraft:slabs"
"Biomes O' Plenty","biomesoplenty:smooth_black_sandstone_stairs","Smooth Black Sandstone Stairs","biomesoplenty:smooth_black_sandstone_stairs","minecraft:stairs"
"Biomes O' Plenty","biomesoplenty:smooth_black_sandstone_stairs","Smooth Black Sandstone Stairs","biomesoplenty:smooth_black_sandstone_stairs_from_smooth_black_sandstone_stonecutting","minecraft:stairs"
"Biomes O' Plenty","biomesoplenty:smooth_orange_sandstone","Smooth Orange Sandstone","biomesoplenty:smooth_orange_sandstone","forge:sandstone, tconstruct:stoneshields"
"Biomes O' Plenty","biomesoplenty:smooth_orange_sandstone_slab","Smooth Orange Sandstone Slab","biomesoplenty:smooth_orange_sandstone_slab","minecraft:slabs"
"Biomes O' Plenty","biomesoplenty:smooth_orange_sandstone_slab","Smooth Orange Sandstone Slab","biomesoplenty:smooth_orange_sandstone_slab_from_smooth_orange_sandstone_stonecutting","minecraft:slabs"
"Biomes O' Plenty","biomesoplenty:smooth_orange_sandstone_stairs","Smooth Orange Sandstone Stairs","biomesoplenty:smooth_orange_sandstone_stairs","minecraft:stairs"
"Biomes O' Plenty","biomesoplenty:smooth_orange_sandstone_stairs","Smooth Orange Sandstone Stairs","biomesoplenty:smooth_orange_sandstone_stairs_from_smooth_orange_sandstone_stonecutting","minecraft:stairs"
"Biomes O' Plenty","biomesoplenty:smooth_white_sandstone","Smooth White Sandstone","biomesoplenty:smooth_white_sandstone","forge:sandstone, tconstruct:stoneshields"
"Biomes O' Plenty","biomesoplenty:smooth_white_sandstone_slab","Smooth White Sandstone Slab","biomesoplenty:smooth_white_sandstone_slab","minecraft:slabs"
"Biomes O' Plenty","biomesoplenty:smooth_white_sandstone_slab","Smooth White Sandstone Slab","biomesoplenty:smooth_white_sandstone_slab_from_smooth_white_sandstone_stonecutting","minecraft:slabs"
"Biomes O' Plenty","biomesoplenty:smooth_white_sandstone_stairs","Smooth White Sandstone Stairs","biomesoplenty:smooth_white_sandstone_stairs","minecraft:stairs"
"Biomes O' Plenty","biomesoplenty:smooth_white_sandstone_stairs","Smooth White Sandstone Stairs","biomesoplenty:smooth_white_sandstone_stairs_from_smooth_white_sandstone_stonecutting","minecraft:stairs"
"Biomes O' Plenty","biomesoplenty:stripped_cherry_wood","Stripped Cherry Wood","biomesoplenty:stripped_cherry_wood","biomesoplenty:cherry_logs, minecraft:logs, minecraft:logs_that_burn, minecraft:completes_find_tree_tutorial"
"Biomes O' Plenty","biomesoplenty:stripped_dead_wood","Stripped Dead Wood","biomesoplenty:stripped_dead_wood","biomesoplenty:dead_logs, minecraft:logs, minecraft:logs_that_burn, minecraft:completes_find_tree_tutorial"
"Biomes O' Plenty","biomesoplenty:stripped_fir_wood","Stripped Fir Wood","biomesoplenty:stripped_fir_wood","minecraft:logs, minecraft:completes_find_tree_tutorial, minecraft:logs_that_burn, biomesoplenty:fir_logs"
"Biomes O' Plenty","biomesoplenty:stripped_hellbark_wood","Stripped Hellbark Wood","biomesoplenty:stripped_hellbark_wood","minecraft:non_flammable_wood, biomesoplenty:hellbark_logs, minecraft:logs, minecraft:completes_find_tree_tutorial"
"Biomes O' Plenty","biomesoplenty:stripped_jacaranda_wood","Stripped Jacaranda Wood","biomesoplenty:stripped_jacaranda_wood","minecraft:logs, minecraft:completes_find_tree_tutorial, minecraft:logs_that_burn, biomesoplenty:jacaranda_logs"
"Biomes O' Plenty","biomesoplenty:stripped_magic_wood","Stripped Magic Wood","biomesoplenty:stripped_magic_wood","minecraft:logs, biomesoplenty:magic_logs, minecraft:logs_that_burn, minecraft:completes_find_tree_tutorial"
"Biomes O' Plenty","biomesoplenty:stripped_mahogany_wood","Stripped Mahogany Wood","biomesoplenty:stripped_mahogany_wood","biomesoplenty:mahogany_logs, minecraft:logs, minecraft:logs_that_burn, minecraft:completes_find_tree_tutorial"
"Biomes O' Plenty","biomesoplenty:stripped_palm_wood","Stripped Palm Wood","biomesoplenty:stripped_palm_wood","biomesoplenty:palm_logs, minecraft:logs, minecraft:logs_that_burn, minecraft:completes_find_tree_tutorial"
"Biomes O' Plenty","biomesoplenty:stripped_redwood_wood","Stripped Redwood Wood","biomesoplenty:stripped_redwood_wood","biomesoplenty:redwood_logs, minecraft:logs, minecraft:logs_that_burn, minecraft:completes_find_tree_tutorial"
"Biomes O' Plenty","biomesoplenty:stripped_umbran_wood","Stripped Umbran Wood","biomesoplenty:stripped_umbran_wood","minecraft:logs, biomesoplenty:umbran_logs, minecraft:logs_that_burn, minecraft:completes_find_tree_tutorial"
"Biomes O' Plenty","biomesoplenty:stripped_willow_wood","Stripped Willow Wood","biomesoplenty:stripped_willow_wood","biomesoplenty:willow_logs, minecraft:logs, minecraft:logs_that_burn, minecraft:completes_find_tree_tutorial"
"Biomes O' Plenty","biomesoplenty:umbran_boat","Umbran Boat","biomesoplenty:umbran_boat","minecraft:boats"
"Biomes O' Plenty","biomesoplenty:umbran_button","Umbran Button","biomesoplenty:umbran_button","minecraft:wooden_buttons, minecraft:buttons"
"Biomes O' Plenty","biomesoplenty:umbran_chest_boat","Umbran Boat with Chest","biomesoplenty:umbran_chest_boat","minecraft:boats, minecraft:chest_boats"
"Biomes O' Plenty","biomesoplenty:umbran_door","Umbran Door","biomesoplenty:umbran_door","minecraft:doors, minecraft:wooden_doors"
"Biomes O' Plenty","biomesoplenty:umbran_fence","Umbran Fence","biomesoplenty:umbran_fence","minecraft:wooden_fences, minecraft:fences, forge:fences/wooden, forge:fences"
"Biomes O' Plenty","biomesoplenty:umbran_fence_gate","Umbran Fence Gate","biomesoplenty:umbran_fence_gate","forge:fence_gates, forge:fence_gates/wooden, bookshelf:fence_gates"
"Biomes O' Plenty","biomesoplenty:umbran_planks","Umbran Planks","biomesoplenty:umbran_planks","tconstruct:planklike, minecraft:planks"
"Biomes O' Plenty","biomesoplenty:umbran_pressure_plate","Umbran Pressure Plate","biomesoplenty:umbran_pressure_plate","minecraft:wooden_pressure_plates"
"Biomes O' Plenty","biomesoplenty:umbran_sign","Umbran Sign","biomesoplenty:umbran_sign","minecraft:signs"
"Biomes O' Plenty","biomesoplenty:umbran_slab","Umbran Slab","biomesoplenty:umbran_slab","minecraft:wooden_slabs, minecraft:slabs"
"Biomes O' Plenty","biomesoplenty:umbran_stairs","Umbran Stairs","biomesoplenty:umbran_stairs","minecraft:stairs, minecraft:wooden_stairs"
"Biomes O' Plenty","biomesoplenty:umbran_trapdoor","Umbran Trapdoor","biomesoplenty:umbran_trapdoor","minecraft:wooden_trapdoors, minecraft:trapdoors"
"Biomes O' Plenty","biomesoplenty:umbran_wood","Umbran Wood","biomesoplenty:umbran_wood","minecraft:logs, biomesoplenty:umbran_logs, minecraft:logs_that_burn, minecraft:completes_find_tree_tutorial"
"Biomes O' Plenty","biomesoplenty:white_sandstone","White Sandstone","biomesoplenty:white_sandstone","forge:sandstone, tconstruct:stoneshields"
"Biomes O' Plenty","biomesoplenty:white_sandstone_slab","White Sandstone Slab","biomesoplenty:white_sandstone_slab","minecraft:slabs"
"Biomes O' Plenty","biomesoplenty:white_sandstone_slab","White Sandstone Slab","biomesoplenty:white_sandstone_slab_from_white_sandstone_stonecutting","minecraft:slabs"
"Biomes O' Plenty","biomesoplenty:white_sandstone_stairs","White Sandstone Stairs","biomesoplenty:white_sandstone_stairs","minecraft:stairs"
"Biomes O' Plenty","biomesoplenty:white_sandstone_stairs","White Sandstone Stairs","biomesoplenty:white_sandstone_stairs_from_white_sandstone_stonecutting","minecraft:stairs"
